problemlog_id,assignment_id,sequence_id,user_id,ARRS,assistment_id,problem_id,sequence_opp,assignment_opp,ARRS-check(oneMeansFirstWeek-TwomeansOneweekLater-threemeanstwoweeksafterthat),correct,hint_count,attempt_count,first_response_time,overlap_time,cluster,pretest,posttest,avg_initial_three_correctness,avg_initial_#problems_to_master,avg_first_reassess
40704189,295019,6917,82040,1,48453,87066,1,1,1,1,0,1,105928,105928,0,1,1,0.854166667,4.264705882,0.782608696
40704191,295021,6921,82040,0,48786,87466,1,1,1,1,0,1,9261,9261,0,1,1,0.854166667,4.264705882,0.782608696
40704192,295021,6921,82040,0,48787,87467,2,2,1,0,3,2,13208,136101,0,1,1,0.854166667,4.264705882,0.782608696
40704195,295021,6921,82040,0,48913,87593,3,3,1,1,0,1,8097,8097,0,1,1,0.854166667,4.264705882,0.782608696
40704200,295021,6921,82040,0,48885,87565,4,4,1,1,0,1,4896,4896,0,1,1,0.854166667,4.264705882,0.782608696
40704201,295021,6921,82040,0,48912,87592,5,5,1,1,0,1,3377,3377,0,1,1,0.854166667,4.264705882,0.782608696
40796214,298397,6921,82040,0,48880,87560,6,1,2,1,0,0,1,1,1,1,1,0.854166667,4.264705882,0.782608696
41155114,303682,6921,82040,0,48756,87436,7,1,3,0,2,4,1,77409,2,1,1,0.854166667,4.264705882,0.782608696
41155125,303682,6921,82040,0,48766,87446,8,2,3,1,0,1,145240,145240,2,1,1,0.854166667,4.264705882,0.782608696
41162384,303682,6921,82040,0,48744,87424,9,3,3,1,0,1,23125,23125,2,1,1,0.854166667,4.264705882,0.782608696
41162386,303682,6921,82040,0,48789,87469,10,4,3,1,0,1,36369,36369,2,1,1,0.854166667,4.264705882,0.782608696
41498400,310066,6921,82040,0,48748,87428,11,1,4,1,0,0,1,5,3,1,1,0.854166667,4.264705882,0.782608696
40895114,299470,6928,82040,0,49373,88058,1,1,1,0,1,2,133823,171449,0,0,1,0.854166667,4.264705882,0.782608696
40895115,299470,6928,82040,0,49340,88025,2,2,1,1,0,1,96851,96851,0,0,1,0.854166667,4.264705882,0.782608696
40895116,299470,6928,82040,0,49281,87966,3,3,1,0,1,3,8012,155578,0,0,1,0.854166667,4.264705882,0.782608696
40895118,299470,6928,82040,0,49378,88063,4,4,1,1,0,1,5461,5461,0,0,1,0.854166667,4.264705882,0.782608696
40895119,299470,6928,82040,0,49351,88036,5,5,1,1,0,1,3944,3944,0,0,1,0.854166667,4.264705882,0.782608696
40895120,299470,6928,82040,0,49377,88062,6,6,1,1,0,1,111402,111402,0,0,1,0.854166667,4.264705882,0.782608696
41000276,301158,6928,82040,0,49315,88000,7,1,2,1,0,0,0,0,1,0,1,0.854166667,4.264705882,0.782608696
41400777,307228,6928,82040,0,52150,91474,8,1,3,1,0,0,1,1,2,0,1,0.854166667,4.264705882,0.782608696
40964955,299482,7179,82040,0,47631,86232,1,1,1,1,0,2,51693,51693,0,1,1,0.854166667,4.264705882,0.782608696
40964999,299482,7179,82040,0,47586,86187,2,2,1,1,0,1,8198,8198,0,1,1,0.854166667,4.264705882,0.782608696
40965009,299482,7179,82040,0,47595,86196,3,3,1,1,0,1,10529,10529,0,1,1,0.854166667,4.264705882,0.782608696
40965022,299482,7179,82040,0,47602,86203,4,4,1,1,0,1,6561,6561,0,1,1,0.854166667,4.264705882,0.782608696
41155106,303548,7179,82040,0,47593,86194,5,1,2,1,0,0,2,2,1,1,1,0.854166667,4.264705882,0.782608696
41400779,307222,7179,82040,0,47600,86201,6,1,3,1,0,0,1,1,2,1,1,0.854166667,4.264705882,0.782608696
40796125,297287,7196,82040,0,47565,86166,1,1,1,0,4,6,5415,76845,0,0,1,0.854166667,4.264705882,0.782608696
40796149,297287,7196,82040,0,47568,86169,2,2,1,1,0,1,5147,5147,0,0,1,0.854166667,4.264705882,0.782608696
40796152,297287,7196,82040,0,47550,86151,3,3,1,1,0,1,5006,5006,0,0,1,0.854166667,4.264705882,0.782608696
40796156,297287,7196,82040,0,47553,86154,4,4,1,1,0,1,7511,7511,0,0,1,0.854166667,4.264705882,0.782608696
41000273,301166,7196,82040,0,47555,86156,5,1,2,1,0,0,2,2,1,0,1,0.854166667,4.264705882,0.782608696
41400787,307230,7196,82040,0,47558,86159,6,1,3,1,0,0,1,1,2,0,1,0.854166667,4.264705882,0.782608696
40053254,292634,8741,82040,0,63875,121901,1,1,1,1,0,1,52954,52954,0,1,1,0.854166667,4.264705882,0.782608696
40053379,292634,8741,82040,0,63832,121752,2,2,1,1,0,1,25408,25408,0,1,1,0.854166667,4.264705882,0.782608696
40053438,292634,8741,82040,0,63850,121806,3,3,1,1,0,1,4545,4545,0,1,1,0.854166667,4.264705882,0.782608696
40796213,297384,8741,82040,0,63836,121764,4,1,2,1,0,0,0,0,1,1,1,0.854166667,4.264705882,0.782608696
41155111,303553,8741,82040,0,63872,121892,5,1,3,1,0,0,1,1,2,1,1,0.854166667,4.264705882,0.782608696
39564367,292630,8946,82040,1,69483,129168,1,1,1,1,0,1,33687,33687,0,1,1,0.854166667,4.264705882,0.782608696
39564377,292630,8946,82040,1,69491,129176,2,2,1,0,0,2,16755,32149,0,1,1,0.854166667,4.264705882,0.782608696
39564392,292630,8946,82040,1,69495,129180,3,3,1,1,0,1,11924,11924,0,1,1,0.854166667,4.264705882,0.782608696
39564406,292630,8946,82040,1,69509,129194,4,4,1,1,0,1,11053,11053,0,1,1,0.854166667,4.264705882,0.782608696
39564412,292630,8946,82040,1,69512,129197,5,5,1,0,0,2,19671,33283,0,1,1,0.854166667,4.264705882,0.782608696
39564429,292630,8946,82040,1,69476,129161,6,6,1,1,0,1,29884,29884,0,1,1,0.854166667,4.264705882,0.782608696
39564464,292630,8946,82040,1,69466,129151,7,7,1,1,0,1,31891,31891,0,1,1,0.854166667,4.264705882,0.782608696
39564476,292630,8946,82040,1,69431,129116,8,8,1,1,0,1,25746,25746,0,1,1,0.854166667,4.264705882,0.782608696
41435737,303969,8946,82040,1,69489,129174,9,1,2,1,0,1,25765,25765,0,1,1,0.854166667,4.264705882,0.782608696
41435749,303969,8946,82040,1,69424,129109,10,2,2,1,0,1,20558,20558,0,1,1,0.854166667,4.264705882,0.782608696
41435761,303969,8946,82040,1,69449,129134,11,3,2,1,0,1,15787,15787,0,1,1,0.854166667,4.264705882,0.782608696
41498406,310004,8946,82040,1,69415,129100,12,1,3,1,0,0,1,5,1,1,1,0.854166667,4.264705882,0.782608696
38781044,290457,10195,82040,0,85588,161784,1,1,1,0,0,4,45456,182883,0,0,1,0.854166667,4.264705882,0.782608696
38781151,290457,10195,82040,0,85620,161817,2,2,1,1,0,1,141327,141327,0,0,1,0.854166667,4.264705882,0.782608696
38781256,290457,10195,82040,0,85491,161687,3,3,1,0,0,2,16079,25426,0,0,1,0.854166667,4.264705882,0.782608696
38781280,290457,10195,82040,0,85475,161671,4,4,1,0,0,2,103466,165703,0,0,1,0.854166667,4.264705882,0.782608696
38781352,290457,10195,82040,0,85632,161829,5,5,1,1,0,1,71800,71800,0,0,1,0.854166667,4.264705882,0.782608696
38781369,290457,10195,82040,0,85481,161677,6,6,1,1,0,1,29646,29646,0,0,1,0.854166667,4.264705882,0.782608696
38781378,290457,10195,82040,0,85547,161743,7,7,1,1,0,1,27833,27833,0,0,1,0.854166667,4.264705882,0.782608696
40796212,297380,10195,82040,0,85548,161744,8,1,2,1,0,0,0,0,1,0,1,0.854166667,4.264705882,0.782608696
41155107,303554,10195,82040,0,85575,161771,9,1,3,1,0,0,0,0,2,0,1,0.854166667,4.264705882,0.782608696
39564129,292961,10265,82040,1,87142,163478,1,1,1,1,0,1,82510,82510,0,1,1,0.854166667,4.264705882,0.782608696
39564183,292961,10265,82040,1,87193,163529,2,2,1,1,0,1,91211,91211,0,1,1,0.854166667,4.264705882,0.782608696
39564199,292961,10265,82040,1,87182,163518,3,3,1,1,0,1,205465,205465,0,1,1,0.854166667,4.264705882,0.782608696
39177973,290468,10762,82040,1,91899,170753,1,1,1,1,0,1,46608,46608,0,1,0,0.854166667,4.264705882,0.782608696
39178074,290468,10762,82040,1,91857,170641,2,2,1,1,0,1,14039,14039,0,1,0,0.854166667,4.264705882,0.782608696
39178091,290468,10762,82040,1,91849,170625,3,3,1,1,0,1,18857,18857,0,1,0,0.854166667,4.264705882,0.782608696
39178155,290470,10763,82040,1,91992,171001,1,1,1,1,0,1,57411,57411,0,1,1,0.854166667,4.264705882,0.782608696
39178273,290470,10763,82040,1,92021,171101,2,2,1,1,0,1,38937,38937,0,1,1,0.854166667,4.264705882,0.782608696
39178369,290470,10763,82040,1,91934,170843,3,3,1,1,0,1,54000,54000,0,1,1,0.854166667,4.264705882,0.782608696
38781416,290462,10766,82040,1,92250,171684,1,1,1,1,0,1,23245,23245,0,1,1,0.854166667,4.264705882,0.782608696
38781425,290462,10766,82040,1,92286,171770,2,2,1,0,0,1,425103,425130,0,1,1,0.854166667,4.264705882,0.782608696
38781569,290462,10766,82040,1,92269,171731,3,3,1,1,0,1,43771,43771,0,1,1,0.854166667,4.264705882,0.782608696
38781590,290462,10766,82040,1,92235,171650,4,4,1,1,0,1,28608,28608,0,1,1,0.854166667,4.264705882,0.782608696
38781620,290462,10766,82040,1,92299,171807,5,5,1,0,0,1,40932,40945,0,1,1,0.854166667,4.264705882,0.782608696
38781647,290462,10766,82040,1,92249,171682,6,6,1,0,0,1,8176,8192,0,1,1,0.854166667,4.264705882,0.782608696
38781658,290462,10766,82040,1,92302,171816,7,7,1,1,0,1,12288,12288,0,1,1,0.854166667,4.264705882,0.782608696
38781667,290462,10766,82040,1,92273,171743,8,8,1,1,0,1,15922,15922,0,1,1,0.854166667,4.264705882,0.782608696
38781680,290462,10766,82040,1,92255,171694,9,9,1,0,0,1,11867,11892,0,1,1,0.854166667,4.264705882,0.782608696
38781694,290462,10766,82040,1,92251,171686,10,10,1,1,0,1,3822,3822,0,1,1,0.854166667,4.264705882,0.782608696
39177871,290462,10766,82040,1,92270,171734,11,11,1,1,0,1,7902,7902,0,1,1,0.854166667,4.264705882,0.782608696
39177908,290462,10766,82040,1,92275,171748,12,12,1,1,0,1,14883,14883,0,1,1,0.854166667,4.264705882,0.782608696
40704183,295017,11829,82040,1,48176,86781,1,1,1,1,0,1,8239,8239,0,1,1,0.854166667,4.264705882,0.782608696
40704184,295017,11829,82040,1,48287,86894,2,2,1,0,0,2,9927,25268,0,1,1,0.854166667,4.264705882,0.782608696
40704185,295017,11829,82040,1,48299,86909,3,3,1,1,0,1,11731,11731,0,1,1,0.854166667,4.264705882,0.782608696
40704187,295017,11829,82040,1,48193,86798,4,4,1,1,0,1,5862,5862,0,1,1,0.854166667,4.264705882,0.782608696
40704188,295017,11829,82040,1,48170,86775,5,5,1,1,0,1,23440,23440,0,1,1,0.854166667,4.264705882,0.782608696
40704137,295015,11836,82040,1,97598,186598,1,1,1,1,0,1,449632,449632,0,1,1,0.854166667,4.264705882,0.782608696
40704167,295015,11836,82040,1,97672,186672,2,2,1,1,0,1,168790,168790,0,1,1,0.854166667,4.264705882,0.782608696
40704178,295015,11836,82040,1,97671,186671,3,3,1,1,0,1,96572,96572,0,1,1,0.854166667,4.264705882,0.782608696
40895122,299474,11893,82040,0,113579,220744,1,1,1,1,0,1,18314,18314,0,1,1,0.854166667,4.264705882,0.782608696
40895123,299474,11893,82040,0,113573,220738,2,2,1,1,0,1,10637,10637,0,1,1,0.854166667,4.264705882,0.782608696
40895124,299474,11893,82040,0,98972,188877,3,3,1,1,0,1,9627,9627,0,1,1,0.854166667,4.264705882,0.782608696
41000274,301168,11893,82040,0,113548,220713,4,1,2,1,0,0,0,0,1,1,1,0.854166667,4.264705882,0.782608696
41400778,307229,11893,82040,0,113579,220744,5,1,3,1,0,0,0,0,2,1,1,0.854166667,4.264705882,0.782608696
38781390,290459,11899,82040,0,99354,189548,1,1,1,1,0,1,18116,18116,0,1,1,0.854166667,4.264705882,0.782608696
38781397,290459,11899,82040,0,99377,189571,2,2,1,1,0,1,5196,5196,0,1,1,0.854166667,4.264705882,0.782608696
38781404,290459,11899,82040,0,99291,189369,3,3,1,1,0,1,3850,3850,0,1,1,0.854166667,4.264705882,0.782608696
40796209,297378,11899,82040,0,99366,189560,4,1,2,1,0,0,0,0,1,1,1,0.854166667,4.264705882,0.782608696
41155113,303550,11899,82040,0,99368,189562,5,1,3,1,0,0,1,1,2,1,1,0.854166667,4.264705882,0.782608696
40617196,293962,13718,82040,0,111304,216418,1,1,1,0,0,2,105664,109683,0,0,1,0.854166667,4.264705882,0.782608696
40617278,293962,13718,82040,0,111295,216409,2,2,1,1,0,1,6624,6624,0,0,1,0.854166667,4.264705882,0.782608696
40617279,293962,13718,82040,0,111333,216447,3,3,1,0,0,2,15272,17829,0,0,1,0.854166667,4.264705882,0.782608696
40617293,293962,13718,82040,0,108037,210328,4,4,1,1,0,1,20034,20034,0,0,1,0.854166667,4.264705882,0.782608696
40617305,293962,13718,82040,0,108083,210374,5,5,1,0,0,2,4562,9448,0,0,1,0.854166667,4.264705882,0.782608696
40617315,293962,13718,82040,0,111324,216438,6,6,1,1,0,1,14005,14005,0,0,1,0.854166667,4.264705882,0.782608696
40617325,293962,13718,82040,0,111288,216402,7,7,1,0,0,4,26028,33440,0,0,1,0.854166667,4.264705882,0.782608696
40617344,293962,13718,82040,0,108051,210342,8,8,1,1,0,1,10166,10166,0,0,1,0.854166667,4.264705882,0.782608696
40617353,293962,13718,82040,0,111315,216429,9,9,1,0,0,3,21766,27156,0,0,1,0.854166667,4.264705882,0.782608696
40617364,293962,13718,82040,0,108146,210437,10,10,1,1,0,1,14511,14511,0,0,1,0.854166667,4.264705882,0.782608696
40672056,293962,13718,82040,0,111351,216465,11,11,1,1,0,1,30154,30154,0,0,1,0.854166667,4.264705882,0.782608696
40672067,293962,13718,82040,0,108076,210367,12,12,1,0,0,2,11459,13682,0,0,1,0.854166667,4.264705882,0.782608696
40672075,293962,13718,82040,0,111338,216452,13,13,1,1,0,1,46755,46755,0,0,1,0.854166667,4.264705882,0.782608696
40672090,293962,13718,82040,0,111353,216467,14,14,1,1,0,1,7060,7060,0,0,1,0.854166667,4.264705882,0.782608696
40672095,293962,13718,82040,0,111310,216424,15,15,1,1,0,1,5843,5843,0,0,1,0.854166667,4.264705882,0.782608696
40796208,297381,13718,82040,0,108141,210432,16,1,2,0,0,2,1,6387,1,0,1,0.854166667,4.264705882,0.782608696
40796233,297381,13718,82040,0,108109,210400,17,2,2,1,0,1,4939,4939,1,0,1,0.854166667,4.264705882,0.782608696
40796235,297381,13718,82040,0,111317,216431,18,3,2,0,0,2,13301,17571,1,0,1,0.854166667,4.264705882,0.782608696
40796240,297381,13718,82040,0,108083,210374,19,4,2,0,0,2,4303,6605,1,0,1,0.854166667,4.264705882,0.782608696
40796241,297381,13718,82040,0,108058,210349,20,5,2,1,0,1,5058,5058,1,0,1,0.854166667,4.264705882,0.782608696
40796243,297381,13718,82040,0,108151,210442,21,6,2,1,0,1,5875,5875,1,0,1,0.854166667,4.264705882,0.782608696
40796245,297381,13718,82040,0,108056,210347,22,7,2,1,0,1,17020,17020,1,0,1,0.854166667,4.264705882,0.782608696
41000275,301160,13718,82040,0,108141,210432,23,1,3,1,0,0,2,2,2,0,1,0.854166667,4.264705882,0.782608696
41400776,307226,13718,82040,0,108066,210357,24,1,4,0,0,2,1,7996,3,0,1,0.854166667,4.264705882,0.782608696
41400789,307226,13718,82040,0,111277,216391,25,2,4,1,0,1,12083,12083,3,0,1,0.854166667,4.264705882,0.782608696
41400790,307226,13718,82040,0,111320,216434,26,3,4,1,0,1,5791,5791,3,0,1,0.854166667,4.264705882,0.782608696
41400798,307226,13718,82040,0,108055,210346,27,4,4,1,0,1,10197,10197,3,0,1,0.854166667,4.264705882,0.782608696
41608514,311934,13718,82040,0,111276,216390,28,1,5,1,0,0,0,0,4,0,1,0.854166667,4.264705882,0.782608696
40617088,293958,13935,82040,0,109728,213429,1,1,1,1,0,1,41719,41719,0,1,1,0.854166667,4.264705882,0.782608696
40617114,293958,13935,82040,0,109799,213571,2,2,1,1,0,1,67724,67724,0,1,1,0.854166667,4.264705882,0.782608696
40617149,293958,13935,82040,0,109758,213489,3,3,1,1,0,1,44371,44371,0,1,1,0.854166667,4.264705882,0.782608696
40796207,297382,13935,82040,0,109796,213565,4,1,2,1,0,0,1,1,1,1,1,0.854166667,4.264705882,0.782608696
41155112,303549,13935,82040,0,109714,213401,5,1,3,1,0,0,0,0,2,1,1,0.854166667,4.264705882,0.782608696
40704122,295013,14543,82040,0,115345,223397,1,1,1,1,0,1,151052,151052,0,1,1,0.854166667,4.264705882,0.782608696
40704126,295013,14543,82040,0,115361,223413,2,2,1,1,0,1,226524,226524,0,1,1,0.854166667,4.264705882,0.782608696
40704131,295013,14543,82040,0,115395,223447,3,3,1,1,0,1,157519,157519,0,1,1,0.854166667,4.264705882,0.782608696
40796215,298396,14543,82040,0,115393,223445,4,1,2,1,0,0,1,1,1,1,1,0.854166667,4.264705882,0.782608696
41155108,303680,14543,82040,0,115347,223399,5,1,3,1,0,0,3,3,2,1,1,0.854166667,4.264705882,0.782608696
41000278,301251,15296,82040,0,117957,227366,1,1,1,1,0,1,32693,32693,0,1,1,0.854166667,4.264705882,0.782608696
41004005,301251,15296,82040,0,118045,227454,2,2,1,1,0,1,20435,20435,0,1,1,0.854166667,4.264705882,0.782608696
41004008,301251,15296,82040,0,118020,227429,3,3,1,1,0,1,21141,21141,0,1,1,0.854166667,4.264705882,0.782608696
41261525,305299,15296,82040,0,117967,227376,4,1,2,0,1,6,2,302141,1,1,1,0.854166667,4.264705882,0.782608696
41275743,305299,15296,82040,0,118035,227444,5,2,2,1,0,1,43348,43348,1,1,1,0.854166667,4.264705882,0.782608696
41275752,305299,15296,82040,0,118039,227448,6,3,2,1,0,1,78535,78535,1,1,1,0.854166667,4.264705882,0.782608696
41275766,305299,15296,82040,0,117937,227346,7,4,2,1,0,1,27598,27598,1,1,1,0.854166667,4.264705882,0.782608696
41498411,310013,15296,82040,0,117938,227347,8,1,3,1,0,0,2,8,2,1,1,0.854166667,4.264705882,0.782608696
41004269,301258,15456,82040,1,119130,229235,1,1,1,1,0,2,116180,116180,0,1,1,0.854166667,4.264705882,0.782608696
41110042,301258,15456,82040,1,119185,229290,2,2,1,1,0,1,60081,60081,0,1,1,0.854166667,4.264705882,0.782608696
41110090,301258,15456,82040,1,119118,229223,3,3,1,1,0,1,50231,50231,0,1,1,0.854166667,4.264705882,0.782608696
41110122,301258,15456,82040,1,119136,229241,4,4,1,1,0,1,119514,119514,0,1,1,0.854166667,4.264705882,0.782608696
41004013,301253,15490,82040,0,119531,229839,1,1,1,1,0,1,102853,102853,0,1,0,0.854166667,4.264705882,0.782608696
41004023,301253,15490,82040,0,119450,229758,2,2,1,1,0,1,43137,43137,0,1,0,0.854166667,4.264705882,0.782608696
41004031,301253,15490,82040,0,119472,229780,3,3,1,0,0,6,58850,95245,0,1,0,0.854166667,4.264705882,0.782608696
41004051,301253,15490,82040,0,119533,229841,4,4,1,0,0,2,46018,104257,0,1,0,0.854166667,4.264705882,0.782608696
41004065,301253,15490,82040,0,120522,230985,5,5,1,0,2,5,84163,156240,0,1,0,0.854166667,4.264705882,0.782608696
41004088,301253,15490,82040,0,119484,229792,6,6,1,0,0,2,20625,68439,0,1,0,0.854166667,4.264705882,0.782608696
41004110,301253,15490,82040,0,119468,229776,7,7,1,0,2,3,125137,263771,0,1,0,0.854166667,4.264705882,0.782608696
41004151,301253,15490,82040,0,119437,229745,8,8,1,0,0,3,31120,55157,0,1,0,0.854166667,4.264705882,0.782608696
41004170,301253,15490,82040,0,119433,229741,9,9,1,0,0,4,45121,79959,0,1,0,0.854166667,4.264705882,0.782608696
41004183,301253,15490,82040,0,119482,229790,10,10,1,1,0,1,69236,69236,0,1,0,0.854166667,4.264705882,0.782608696
41109790,301253,15490,82040,0,119458,229766,11,11,1,1,0,1,136225,136225,0,1,0,0.854166667,4.264705882,0.782608696
41109883,301253,15490,82040,0,119473,229781,12,12,1,1,0,1,140677,140677,0,1,0,0.854166667,4.264705882,0.782608696
41261527,305197,15490,82040,0,119479,229787,13,1,2,0,0,2,2,226003,1,1,0,0.854166667,4.264705882,0.782608696
41275798,305197,15490,82040,0,119471,229779,14,2,2,0,2,8,88095,162065,1,1,0,0.854166667,4.264705882,0.782608696
41275821,305197,15490,82040,0,119466,229774,15,3,2,1,0,1,381143,381143,1,1,0,0.854166667,4.264705882,0.782608696
41275854,305197,15490,82040,0,119476,229784,16,4,2,1,0,1,34020,34020,1,1,0,0.854166667,4.264705882,0.782608696
41275864,305197,15490,82040,0,120529,230992,17,5,2,0,2,3,72941,164742,1,1,0,0.854166667,4.264705882,0.782608696
41275902,305197,15490,82040,0,119527,229835,18,6,2,1,0,1,27973,27973,1,1,0,0.854166667,4.264705882,0.782608696
41275908,305197,15490,82040,0,119467,229775,19,7,2,1,0,1,14269,14269,1,1,0,0.854166667,4.264705882,0.782608696
41275913,305197,15490,82040,0,120535,230998,20,8,2,0,2,3,41258,63352,1,1,0,0.854166667,4.264705882,0.782608696
41275926,305197,15490,82040,0,119439,229747,21,9,2,0,2,5,64396,89098,1,1,0,0.854166667,4.264705882,0.782608696
41275948,305197,15490,82040,0,119522,229830,22,10,2,1,0,1,30488,30488,1,1,0,0.854166667,4.264705882,0.782608696
41275958,305197,15490,82040,0,119455,229763,23,11,2,1,0,1,15265,15265,1,1,0,0.854166667,4.264705882,0.782608696
41298603,305197,15490,82040,0,120536,230999,24,12,2,0,2,2,498173,515769,1,1,0,0.854166667,4.264705882,0.782608696
41299086,305197,15490,82040,0,119483,229791,25,13,2,1,0,1,29260,29260,1,1,0,0.854166667,4.264705882,0.782608696
41299114,305197,15490,82040,0,119428,229736,26,14,2,0,2,2,42824,105184,1,1,0,0.854166667,4.264705882,0.782608696
41299239,305197,15490,82040,0,119526,229834,27,15,2,1,0,1,10670,10670,1,1,0,0.854166667,4.264705882,0.782608696
41299250,305197,15490,82040,0,119521,229829,28,16,2,1,0,1,12430,12430,1,1,0,0.854166667,4.264705882,0.782608696
41299269,305197,15490,82040,0,119450,229758,29,17,2,0,2,2,30941,49198,1,1,0,0.854166667,4.264705882,0.782608696
41299334,305197,15490,82040,0,119436,229744,30,18,2,0,2,4,90904,117941,1,1,0,0.854166667,4.264705882,0.782608696
41299478,305197,15490,82040,0,119460,229768,31,19,2,1,0,1,33332,33332,1,1,0,0.854166667,4.264705882,0.782608696
41299516,305197,15490,82040,0,119485,229793,32,20,2,1,0,1,22936,22936,1,1,0,0.854166667,4.264705882,0.782608696
41299544,305197,15490,82040,0,119426,229734,33,21,2,0,2,2,188707,199501,1,1,0,0.854166667,4.264705882,0.782608696
41299803,305197,15490,82040,0,119440,229748,34,22,2,0,2,3,142264,186241,1,1,0,0.854166667,4.264705882,0.782608696
41361344,305197,15490,82040,0,119488,229796,35,23,2,1,0,1,78948,78948,1,1,0,0.854166667,4.264705882,0.782608696
41361375,305197,15490,82040,0,119532,229840,36,24,2,1,0,1,16356,16356,1,1,0,0.854166667,4.264705882,0.782608696
41361384,305197,15490,82040,0,119480,229788,37,25,2,1,0,1,17148,17148,1,1,0,0.854166667,4.264705882,0.782608696
41498402,309614,15490,82040,0,119427,229735,38,1,3,0,2,8,2,115917,2,1,0,0.854166667,4.264705882,0.782608696
41498509,309614,15490,82040,0,119457,229765,39,2,3,1,0,1,57724,57724,2,1,0,0.854166667,4.264705882,0.782608696
41498544,309614,15490,82040,0,119420,229728,40,3,3,0,2,3,89796,185432,2,1,0,0.854166667,4.264705882,0.782608696
41498624,309614,15490,82040,0,119452,229760,41,4,3,0,2,3,66081,98257,2,1,0,0.854166667,4.264705882,0.782608696
41498652,309614,15490,82040,0,119429,229737,42,5,3,0,2,2,355095,369713,2,1,0,0.854166667,4.264705882,0.782608696
41498792,309614,15490,82040,0,119475,229783,43,6,3,1,0,1,36390,36390,2,1,0,0.854166667,4.264705882,0.782608696
41498807,309614,15490,82040,0,119437,229745,44,7,3,0,2,2,76170,90860,2,1,0,0.854166667,4.264705882,0.782608696
41498846,309614,15490,82040,0,119462,229770,45,8,3,1,0,4,21309,21309,2,1,0,0.854166667,4.264705882,0.782608696
41498858,309614,15490,82040,0,120522,230985,46,9,3,0,2,2,80737,95811,2,1,0,0.854166667,4.264705882,0.782608696
41498887,309614,15490,82040,0,119441,229749,47,10,3,0,2,3,42077,54178,2,1,0,0.854166667,4.264705882,0.782608696
41562196,309614,15490,82040,0,120540,231003,48,11,3,0,2,4,183472,205286,2,1,0,0.854166667,4.264705882,0.782608696
41562259,309614,15490,82040,0,119448,229756,49,12,3,0,2,3,49794,112703,2,1,0,0.854166667,4.264705882,0.782608696
41562294,309614,15490,82040,0,119436,229744,50,13,3,0,2,3,85162,97463,2,1,0,0.854166667,4.264705882,0.782608696
41562321,309614,15490,82040,0,119445,229753,51,14,3,1,0,1,58593,58593,2,1,0,0.854166667,4.264705882,0.782608696
41562341,309614,15490,82040,0,120524,230987,52,15,3,1,0,1,112645,112645,2,1,0,0.854166667,4.264705882,0.782608696
41562382,309614,15490,82040,0,119454,229762,53,16,3,1,0,1,87769,87769,2,1,0,0.854166667,4.264705882,0.782608696
41004253,301255,15675,82040,0,121298,231947,1,1,1,1,0,1,18379,18379,0,1,1,0.854166667,4.264705882,0.782608696
41004258,301255,15675,82040,0,121256,231904,2,2,1,1,0,1,33728,33728,0,1,1,0.854166667,4.264705882,0.782608696
41004265,301255,15675,82040,0,121264,231912,3,3,1,1,0,1,9327,9327,0,1,1,0.854166667,4.264705882,0.782608696
41261526,305296,15675,82040,0,121299,231948,4,1,2,1,0,0,2,2,1,1,1,0.854166667,4.264705882,0.782608696
41498403,309615,15675,82040,0,121218,231866,5,1,3,1,0,0,1,6,2,1,1,0.854166667,4.264705882,0.782608696
40796056,297283,5959,82045,1,34293,53553,1,1,1,1,0,1,4203,4203,0,1,1,0.756613757,4.5,0.772727273
40796058,297283,5959,82045,1,34300,53581,2,2,1,1,0,1,10094,10094,0,1,1,0.756613757,4.5,0.772727273
40796061,297283,5959,82045,1,34327,53689,3,3,1,0,0,1,3750,3812,0,1,1,0.756613757,4.5,0.772727273
40796069,297283,5959,82045,1,34339,53737,4,4,1,1,0,1,4282,4282,0,1,1,0.756613757,4.5,0.772727273
40796072,297283,5959,82045,1,34325,53681,5,5,1,1,0,1,5906,5906,0,1,1,0.756613757,4.5,0.772727273
40796075,297283,5959,82045,1,34323,53673,6,6,1,1,0,1,3563,3563,0,1,1,0.756613757,4.5,0.772727273
39608689,292962,5962,82045,0,34581,54075,1,1,1,1,0,1,10842,10842,0,1,1,0.756613757,4.5,0.772727273
40786317,297383,5962,82045,0,34572,54039,2,1,2,1,0,0,16,16,1,1,1,0.756613757,4.5,0.772727273
41153866,303551,5962,82045,0,34578,54063,3,1,3,1,0,0,0,0,2,1,1,0.756613757,4.5,0.772727273
41612114,311925,5962,82045,0,34583,54083,4,1,4,1,0,0,0,0,3,1,1,0.756613757,4.5,0.772727273
40630128,293966,6018,82045,1,38045,61093,1,1,1,1,0,1,5351,5351,0,1,1,0.756613757,4.5,0.772727273
40630130,293966,6018,82045,1,38067,61115,2,2,1,0,3,2,47970,93257,0,1,1,0.756613757,4.5,0.772727273
40630173,293966,6018,82045,1,38052,61100,3,3,1,1,0,1,14180,14180,0,1,1,0.756613757,4.5,0.772727273
40630179,293966,6018,82045,1,38046,61094,4,4,1,1,0,1,15756,15756,0,1,1,0.756613757,4.5,0.772727273
40630183,293966,6018,82045,1,38041,61089,5,5,1,1,0,1,5226,5226,0,1,1,0.756613757,4.5,0.772727273
40796032,297279,6018,82045,1,38062,61110,6,1,2,1,0,1,42000,42000,0,1,1,0.756613757,4.5,0.772727273
